loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,label
1538157416.444616,40,0,72031.6217855,0.1988372802734375,-0.2266387939453125,-1.491897583007812,72031.6111675,0.6636975605352253,0.1712497802075833,-0.3929683272849311,5
1538157416.44583,41,0,72031.6315605,0.1901702880859375,-0.2249298095703125,-1.591461181640625,72031.6311955,1.002751523132047,-0.9584884542343853,-0.5781208736471641,5
1538157416.446836,42,0,72031.6413375,0.0165252685546875,-0.3781280517578125,-1.65283203125,,,,,5
1538157416.447459,43,0,72031.6511305,-0.0864715576171875,-0.422088623046875,-1.538253784179688,72031.6411985,1.204278249140524,-2.040786202282118,-0.9291220432101905,5
1538157416.497596,44,0,72031.66095050001,-0.2251434326171875,-0.4107208251953125,-1.347366333007812,72031.6612115,1.641127215390581,-2.894473941299705,-1.573497571088564,5
1538157416.498469,45,0,72031.67075650001,-0.3417510986328125,-0.41607666015625,-1.157012939453125,,,,,5
1538157416.499306,46,0,72031.6805665,-0.3306884765625,-0.4226837158203125,-0.990966796875,72031.6812185,2.063024662648716,-1.679808564959546,-1.453634016746278,5
1538157416.500069,47,0,72031.69035050001,-0.2745208740234375,-0.4969482421875,-0.9269866943359375,72031.69122550001,2.168702623128586,-0.4674228545124944,-1.251757351370565,5
1538157416.500624,48,0,72031.70017150001,-0.1577606201171875,-0.4765625,-0.9686279296875,,,,,5
1538157416.501211,49,0,72031.70997750001,-0.060882568359375,-0.4864959716796875,-1.07366943359375,72031.70120350001,2.242980849091986,0.8926162299357114,-1.033198378610487,5
1538157416.502112,50,0,72031.71976950001,0.085540771484375,-0.43695068359375,-1.364028930664062,72031.72124150001,2.073644816443734,1.090461402053262,-0.3822208743898074,5
1538157416.503046,51,0,72031.72960250001,0.12255859375,-0.5453338623046875,-1.600311279296875,,,,,5
