loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,label
1538158452.603271,65,0,73067.9030265,1.701919555664062,0.31298828125,0.1480865478515625,,,,,2
1538158452.614954,66,0,73067.9128295,1.906265258789062,0.1768646240234375,0.194580078125,73067.8983845,5.110622643460816,-0.2881604215331898,-9.191602228366401,2
1538158452.622829,67,0,73067.9226305,2.00048828125,0.0366973876953125,0.2472076416015625,73067.9183755,3.843920963633272,-0.4892637049283433,-8.855733939065532,2
1538158452.637755,68,0,73067.93241150001,2.116409301757812,-0.091033935546875,0.28936767578125,73067.92840450001,3.506416960790876,-0.4179722141274671,-7.763359588401267,2
1538158452.646927,69,0,73067.9422375,2.117446899414062,-0.263092041015625,0.3538665771484375,,,,,2
1538158452.679143,70,0,73067.95204050001,2.1170654296875,-0.517242431640625,0.456298828125,73067.94840550001,3.849603616767283,0.07112024954278408,-4.71307074962375,2
1538158452.67985,71,0,73067.9618305,2.167449951171875,-0.693756103515625,0.519439697265625,73067.95842350001,4.372457239892578,0.2483245916316755,-3.463505978778647,2
1538158452.680304,72,0,73067.9716475,2.135040283203125,-0.6659393310546875,0.566314697265625,,,,,2
1538158452.685343,73,0,73067.9814495,2.078720092773438,-0.4507598876953125,0.5380706787109375,73067.97843450001,4.860257271485813,-0.7101087351681452,-2.370920439439938,2
1538158452.695269,74,0,73067.99124650001,1.966934204101562,-0.2884521484375,0.5383453369140625,73067.98844250001,4.341677489277878,-1.835442367483232,-2.352869267255272,2
1538158452.701276,75,0,73068.0010565,1.860549926757812,-0.2444915771484375,0.6666107177734375,,,,,2
1538158452.711534,76,0,73068.0108375,1.746322631835938,-0.2827606201171875,0.82403564453125,73068.00845350001,2.041171295375744,-3.28938211512265,-2.417742273512948,2
1538158452.721952,77,0,73068.02063850001,1.614303588867188,-0.2582855224609375,0.8794097900390625,73068.01846250001,0.8944418268629607,-2.923152191498224,-2.234070444716799,2
1538158452.758734,78,0,73068.03046550001,1.556640625,-0.2012176513671875,0.7940521240234375,,,,,2
1538158452.759574,79,0,73068.0402705,1.582138061523438,-0.27508544921875,0.614349365234375,73068.03847350001,-0.09513770151755467,-1.93633995380641,-1.692253250417377,2
1538158452.760723,80,0,73068.050024375,1.619461059570312,-0.3529052734375,0.28717041015625,73068.0484805,0.07847376994471086,-1.692980559711078,-1.395034619068501,2
1538158452.761208,81,0,73068.05983337501,2.012481689453125,-0.43939208984375,0.189910888671875,,,,,2
1538158452.76984,82,0,73068.069638375,2.304336547851562,-0.5015411376953125,0.6621551513671875,73068.05844937501,1.338972414961243,-2.309716470216064,-1.096197052092966,2
1538158452.783089,83,0,73068.079436375,2.1611328125,-0.4834442138671875,1.085525512695312,73068.07846037501,-2.157829469030011,-5.393478048102568,0.9410796365046463,2
1538158452.789177,84,0,73068.089219375,1.581832885742188,-0.029876708984375,1.110061645507812,,,,,2
1538158452.799357,85,0,73068.09904837501,1.266159057617188,0.050689697265625,0.9647216796875,73068.08846737501,-3.769903194824482,-5.601976397212654,1.136017169344048,2
1538158452.810498,86,0,73068.108824375,1.0069580078125,0.4351806640625,0.809356689453125,73068.09847137501,-3.781809655426008,-5.626748056408135,0.7290712410778364,2
1538158452.839854,87,0,73068.118655375,0.7113800048828125,0.739501953125,0.5695648193359375,,,,,2
1538158452.841258,88,0,73068.128447375,0.6714630126953125,0.680633544921875,0.4409637451171875,73068.11848637501,-1.99279071311671,-2.780062942973248,0.5875226312434708,2
1538158452.841984,89,0,73068.138240375,0.9390869140625,0.4676361083984375,0.2180633544921875,73068.12849037501,-0.5980655533668765,-0.9226399091169377,0.3801052592198484,2
1538158452.848342,90,0,73068.148065375,1.075790405273438,0.3914031982421875,-7.62939453125e-05,73068.138492375,0.3047151635013403,0.4631431546407371,0.07955607861171907,2
1538158452.85774,91,0,73068.15786637501,1.154342651367188,0.34991455078125,-0.1029510498046875,73068.14850537501,0.831602943045887,0.9432612980696393,-0.06887946580159141,2
1538158452.86836,92,0,73068.16766237501,1.155258178710938,0.1570892333984375,-0.1031341552734375,73068.158509375,1.099213880975807,0.9272953810185052,-0.1778906387018049,2
1538158452.878185,93,0,73068.17745837501,1.075942993164062,0.0325164794921875,-0.1293182373046875,73068.16849137501,1.075499496733088,0.3552584988816271,-0.3144801762703339,2
1538158452.887242,94,0,73068.18725437501,0.935943603515625,0.0155487060546875,-0.058258056640625,73068.178523375,0.7990394071330522,-0.09527006062373161,-0.5270251986567948,2
1538158452.921114,95,0,73068.197080375,0.833099365234375,-0.0440826416015625,-0.05401611328125,73068.18852737501,0.647522052706302,-0.2779474650688449,-0.5570398230903149,2
1538158452.921947,96,0,73068.206871375,0.8300323486328125,-0.021026611328125,-0.1241607666015625,73068.198509375,0.5255455463551468,-0.09311369908909445,-0.5415652592603004,2
1538158452.922498,97,0,73068.21666237501,0.84979248046875,-0.0075836181640625,-0.1660003662109375,73068.208543375,0.4104932588381976,-0.07531632615631292,-0.455509736008243,2
1538158452.927344,98,0,73068.22647337501,0.8400115966796875,-0.023529052734375,-0.2450103759765625,73068.218547375,0.1788504419586694,-0.3809825044829205,-0.3586311260861035,2
1538158452.938922,99,0,73068.236278375,0.8933563232421875,0.057708740234375,-0.250152587890625,73068.22854937501,-0.07100466835147463,-0.5912052503988324,-0.2690487786024541,2
1538158452.947225,100,0,73068.246092375,0.8557586669921875,0.2369842529296875,-0.2884674072265625,73068.23856137501,0.001111070806781058,-0.6072486654376877,-0.1573800372504506,2
1538158452.957241,101,0,73068.25588537501,0.7808074951171875,0.3624420166015625,-0.3201141357421875,73068.248565375,0.1153580184100903,-0.4287873113142789,-0.1266503540642443,2
1538158452.967386,102,0,73068.26571437501,0.725433349609375,0.3694305419921875,-0.109710693359375,73068.258548375,0.3137518017121972,-0.1741062867928023,-0.1105470179008622,2
1538158453.000826,103,0,73068.27551237501,0.791107177734375,0.1903533935546875,0.0284576416015625,73068.268581375,0.5939935800601454,0.6058323963699837,-0.0858288882432917,2
1538158453.00156,104,0,73068.28530637501,0.8963470458984375,0.12982177734375,0.0748443603515625,73068.27858537501,0.5768220499835325,1.296423090225047,-0.1061075283637001,2
1538158453.00215,105,0,73068.29511037501,1.024749755859375,0.10797119140625,0.030029296875,73068.288577375,0.3407919415242077,1.895672152380355,-0.1513841963722462,2
1538158453.007023,106,0,73068.304915375,1.264984130859375,0.2574005126953125,-0.10040283203125,73068.298600375,0.1528393475918655,2.332991432878921,-0.2674040103132212,2
1538158453.015891,107,0,73068.31470637501,1.451858520507812,0.45916748046875,-0.03515625,73068.30860437501,-0.05329038604470357,2.510048235843422,-0.4189471974025451,2
1538158453.025976,108,0,73068.324520375,1.37469482421875,0.3572845458984375,-0.21014404296875,73068.318611375,-0.2905189169945639,2.770977036282224,-0.5671771457797015,2
1538158453.036857,109,0,73068.334334375,1.233062744140625,-0.223846435546875,-0.41387939453125,73068.328618375,-0.5065444246096494,2.189217219321576,-0.7365637784886653,2
1538158453.045706,110,0,73068.344143375,1.3253173828125,0.524200439453125,-0.049774169921875,73068.338622375,-0.1739156044587526,0.9723131897690956,-0.8188424066827724,2
1538158453.078626,111,0,73068.35394837501,1.166976928710938,0.593048095703125,-0.15875244140625,73068.34863037501,-0.4780725693956123,0.6691956566056939,-0.7994402128771091,2
1538158453.079237,112,0,73068.363751375,1.014572143554688,0.539581298828125,-0.2159271240234375,,,,,2
1538158453.079803,113,0,73068.373557375,0.896636962890625,0.6931915283203125,-0.08782958984375,73068.368623375,-0.7787972523195779,0.06257469823693781,-0.6626528024395872,2
1538158453.084999,114,0,73068.38336037501,0.650177001953125,0.837249755859375,0.213653564453125,73068.37864937501,-0.5386578862982609,0.6385424061427728,-0.5473144914215635,2
1538158453.093541,115,0,73068.39315637501,0.49346923828125,0.8892822265625,0.0653839111328125,,,,,2
1538158453.103142,116,0,73068.40296637501,0.5185089111328125,0.8934326171875,0.0728302001953125,73068.398651375,0.1761697040053957,1.549520599162363,-0.5542858482070639,2
1538158453.112724,117,0,73068.41276937501,0.641998291015625,0.7537078857421875,0.1813812255859375,73068.40866837501,0.2854088434949199,1.423568259619828,-0.753594161027504,2
1538158453.12285,118,0,73068.422574375,0.7384490966796875,0.5186004638671875,0.217315673828125,,,,,2
1538158453.159723,119,0,73068.43237937501,0.8300628662109375,0.3124237060546875,0.1862640380859375,73068.428650375,-0.04130243271382089,1.272822156644765,-1.512295732393562,2
1538158453.16054,120,0,73068.442167375,0.7767181396484375,0.2671966552734375,0.116668701171875,73068.438688375,-0.3111754596736546,0.8798791293901894,-2.176965346726666,2
1538158453.16097,121,0,73068.451986375,0.686126708984375,0.326751708984375,0.10943603515625,,,,,2
1538158453.163029,122,0,73068.46179137501,0.6806182861328125,0.4206390380859375,0.1699066162109375,73068.458680375,-0.5520898055721846,-0.3513311352220873,-3.570218044709795,2
1538158453.173135,123,0,73068.471586375,0.6817779541015625,0.528289794921875,0.195953369140625,73068.468706375,-0.3618330446647058,-0.4434040709571788,-4.379465081985012,2
1538158453.181673,124,0,73068.48139837501,0.6728057861328125,0.631256103515625,0.169677734375,,,,,2
1538158453.193623,125,0,73068.49119837501,0.563201904296875,0.4624786376953125,0.0470123291015625,73068.48871837501,0.294924850701991,-0.3430143494538789,-6.08143594090398,2
1538158453.202513,126,0,73068.50099337501,0.365997314453125,0.2930145263671875,-0.1101837158203125,73068.49872637501,0.4034902104357252,-0.7634694286656268,-6.347795725753781,2
1538158453.238092,127,0,73068.51080637501,0.2597503662109375,0.2405853271484375,-0.078369140625,,,,,2
1538158453.238984,128,0,73068.520609375,0.310943603515625,0.39019775390625,0.0007781982421875,73068.518736375,0.5544999663587062,-1.187421771020867,-5.919006550226738,2
1538158453.239509,129,0,73068.530405375,0.4282073974609375,0.6039581298828125,0.045654296875,73068.528744375,0.8095162828614239,-0.6891001225929461,-5.702778109736589,2
1538158453.244381,130,0,73068.540215375,0.5110626220703125,0.8299560546875,0.028961181640625,,,,,2
1538158453.250251,131,0,73068.550018375,0.50042724609375,0.92578125,-0.085357666015625,73068.54873737501,1.812383919816999,0.6109262245869782,-5.732093121751745,2
1538158453.261279,132,0,73068.559815375,0.5001983642578125,0.97125244140625,-0.177520751953125,,,,,2
1538158453.269736,133,0,73068.569624375,0.527130126953125,1.027130126953125,-0.239654541015625,73068.558764375,2.357455230652389,0.572875777880253,-5.799737413439758,2
1538158453.279578,134,0,73068.579428375,0.5200958251953125,1.079727172851562,-0.2404632568359375,73068.568770375,2.845084287303641,0.1497839028732176,-5.978018471557369,2
1538158453.333634,135,0,73068.58923137501,0.50433349609375,1.10797119140625,-0.090850830078125,73068.57877437501,3.190078697027994,-0.5658048188699837,-6.367594197929648,2
1538158453.335064,136,0,73068.599034375,0.36993408203125,1.003448486328125,-0.2175750732421875,73068.588779375,2.81114815816498,-1.552331299376832,-6.726330518878809,2
1538158453.335793,137,0,73068.608838375,0.2422637939453125,0.92156982421875,-0.204864501953125,73068.59877537501,2.186941015537885,-2.436635004602079,-6.81771902221375,2
1538158453.341467,138,0,73068.618640375,0.1282958984375,0.8932342529296875,-0.055694580078125,73068.608779375,1.708483353048647,-2.908977782912386,-6.626227087192693,2
1538158453.342572,139,0,73068.628445375,0.02520751953125,0.837890625,0.0456390380859375,73068.618779375,1.58259359779173,-2.377378072451162,-6.270314782263451,2
1538158453.343643,140,0,73068.63824837501,-0.0623016357421875,0.8726043701171875,-0.0690460205078125,73068.628786375,1.809513032161893,-0.6569049018588692,-5.715143699310045,2
1538158453.350339,141,0,73068.64805237501,-0.1060333251953125,0.90631103515625,-0.2479705810546875,73068.638790375,2.1412049522413,1.195770248406047,-4.959582527501409,2
1538158453.358228,142,0,73068.657855375,-0.1563873291015625,0.949554443359375,-0.44171142578125,73068.64880737501,2.222209790486022,2.562901863469352,-4.172046112064736,2
1538158453.367447,143,0,73068.66763137501,-0.2301025390625,1.131805419921875,-0.619476318359375,73068.65880437501,1.882193894103464,3.213899874030425,-3.402626648891654,2
1538158453.408673,144,0,73068.677461375,-0.323577880859375,1.319808959960938,-0.745849609375,73068.66880837501,1.024951633978948,3.145899517704669,-2.621389941013563,2
1538158453.410588,145,0,73068.68726437501,-0.2770843505859375,1.129547119140625,-0.6873016357421875,73068.67883637501,-0.3193391136791834,2.190167701514625,-1.828890458569419,2
1538158453.411394,146,0,73068.69705037501,-0.3609619140625,1.546142578125,-0.4191436767578125,73068.69883537501,-2.242140888084176,-0.2188716278720532,-0.4272858210916922,2
1538158453.41188,147,0,73068.706870375,-0.6109161376953125,3.332305908203125,0.0251007080078125,,,,,2
1538158453.419559,148,0,73068.71667337501,-0.550994873046875,4.989028930664062,0.5565185546875,73068.70883437501,-2.910073940017063,-0.4916182056480823,0.4927439238408588,2
1538158453.43013,149,0,73068.72646837501,-0.4599151611328125,4.277084350585938,0.3425445556640625,73068.718842375,-3.005834288597478,0.7605588599102793,1.470050540653853,2
1538158453.439539,150,0,73068.736265375,-0.4956512451171875,2.510299682617188,0.2192230224609375,73068.728846375,-2.554890275962067,0.9996201783223322,1.901197412693942,2
1538158453.4472,151,0,73068.74606037501,-0.4837493896484375,1.3681640625,0.2557220458984375,73068.73886337501,-2.363404732527625,-0.3835679012691695,1.72282820394425,2
1538158453.491889,152,0,73068.75585837501,-0.47198486328125,0.9034881591796875,0.2961578369140625,73068.74887737501,-2.441711788588097,-1.692164567153078,1.562442523087536,2
1538158453.494358,153,0,73068.765684375,-0.4307098388671875,0.78863525390625,0.338134765625,73068.758881375,-2.516782038659687,-2.504510991304929,1.485732032100567,2
1538158453.495332,154,0,73068.77547937501,-0.3192291259765625,0.912322998046875,0.3177490234375,73068.76889637501,-2.573064219872986,-2.611597497685342,1.491286587186145,2
1538158453.496097,155,0,73068.785275375,-0.1595916748046875,1.025711059570312,0.25469970703125,73068.77887337501,-2.583618859905187,-2.153517811225173,1.57723798083958,2
1538158453.497249,156,0,73068.795073375,-0.0622100830078125,1.050811767578125,0.2067413330078125,73068.788877375,-2.493041555438285,-1.633279944922554,1.740473244062679,2
1538158453.506902,157,0,73068.804896375,0.0005340576171875,1.043533325195312,0.134033203125,73068.79889237501,-2.306264480811103,-1.206588807702276,1.890480586151354,2
1538158453.516227,158,0,73068.81469537501,0.06805419921875,1.0828857421875,-0.041412353515625,73068.80891937501,-1.977952644787225,-0.8222967929327142,2.055042902545639,2
1538158453.561606,159,0,73068.82449137501,0.142425537109375,1.009384155273438,-0.3236541748046875,73068.818923375,-1.44950212231502,-0.6937404144763002,2.35249935417986,2
1538158453.566332,160,0,73068.834288375,0.1286163330078125,0.88433837890625,-0.6032257080078125,73068.82893437501,-0.7825443199733194,-1.134275728307246,2.739821513637714,2
1538158453.567069,161,0,73068.844100375,0.0355072021484375,0.887664794921875,-0.81060791015625,,,,,2
1538158453.567813,162,0,73068.85391437501,-0.0540924072265625,0.9058837890625,-0.933135986328125,73068.84893737501,0.3267363099229875,-2.567602076477233,2.83547427051009,2
1538158453.568765,163,0,73068.86369537501,-0.131591796875,0.874755859375,-0.9534912109375,73068.858952375,0.6708742470407708,-3.042082041562328,2.473912335644354,2
1538158453.57404,164,0,73068.873496375,-0.1339874267578125,0.89007568359375,-0.828125,,,,,2
1538158453.582961,165,0,73068.88331637501,-0.0689239501953125,0.996490478515625,-0.5209197998046875,73068.868932375,0.8688861330425603,-3.03666437295678,2.136016315489499,2
1538158453.593658,166,0,73068.893126375,0.010498046875,1.119857788085938,-0.1438446044921875,73068.888972375,0.1575835027577326,-2.300733361543118,2.521684119278196,2
1538158453.606606,167,0,73068.902926375,0.10968017578125,1.274429321289062,0.1402130126953125,,,,,2
1538158453.636537,168,0,73068.912732375,0.2162322998046875,1.400100708007812,0.2122039794921875,73068.908983375,-2.173566087911289,0.7071608821575365,3.307331554553675,2
1538158453.642649,169,0,73068.92252237501,0.2882537841796875,1.364593505859375,0.13531494140625,73068.91899037501,-3.217379293994614,2.672511981298725,3.507752003445333,2
1538158453.643742,170,0,73068.93233937501,0.294769287109375,1.153335571289062,0.06890869140625,,,,,2
1538158453.64439,171,0,73068.942142375,0.290618896484375,0.886810302734375,0.20343017578125,73068.939000375,-4.917767702593856,3.525847916736312,3.177056904561943,2
1538158453.657252,172,0,73068.95194737501,0.1951751708984375,0.63299560546875,0.6710205078125,73068.94900937501,-4.824013779578707,3.083713640986883,2.735971381649787,2
1538158453.662032,173,0,73068.961761375,-0.0078582763671875,0.5629119873046875,0.6305694580078125,,,,,2
1538158453.674089,174,0,73068.971565375,-0.0893707275390625,0.5958404541015625,0.3169097900390625,73068.958988375,-3.257717129761608,2.473112055736785,2.422055529214441,2
1538158453.681612,175,0,73068.98135237501,-0.1453704833984375,0.64398193359375,0.1764373779296875,73068.968992375,-1.513438761133424,1.029210294878093,2.321857821625735,2
1538158453.6933,176,0,73068.991169375,-0.1565093994140625,0.6807403564453125,0.090911865234375,73068.979029375,-0.5082211508319633,-0.0472047966377635,2.33385323180767,2
1538158453.724113,177,0,73069.00096637501,-0.12921142578125,0.6986541748046875,-0.0535430908203125,73068.98902037501,-0.1778746597352644,-0.3389314571866784,2.363936299481205,2
1538158453.72578,178,0,73069.010753375,-0.0167236328125,0.7281494140625,-0.150421142578125,73069.00904837501,-0.8257956539728603,0.05486617846170345,2.336223977810059,2
1538158453.726665,179,0,73069.02057937501,0.158294677734375,0.770721435546875,-0.1184234619140625,,,,,2
