loggingTime,loggingSample,identifierForVendor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,label
1537844487.684259,148,0,2587.651233125,-0.1463165283203125,-0.7877349853515625,-0.8654327392578125,2587.639941125,0.3938309251620078,-0.3302508836135651,0.2398554730491145,0
1537844487.684691,149,0,2587.661035125,-0.1427154541015625,-0.753265380859375,-0.871551513671875,2587.659956125,0.08139579029274581,-0.03659662706765088,0.3100958141677364,0
1537844487.684964,150,0,2587.670836125,-0.1226348876953125,-0.6882476806640625,-0.8932647705078125,,,,,0
1537844487.685272,151,0,2587.680638125,-0.089752197265625,-0.6130828857421875,-0.920196533203125,2587.669962125,0.08779962744995035,-0.06415794750498992,0.3135648478036736,0
1537844487.6857,152,0,2587.690439125,-0.0669708251953125,-0.5529632568359375,-0.9162139892578125,2587.689956125,0.3145374342337706,-0.05968357055754779,0.2338143584323788,0
1537844487.685966,153,0,2587.700242125,-0.053802490234375,-0.503021240234375,-0.904571533203125,,,,,0
1537844487.686273,154,0,2587.710045125,-0.04461669921875,-0.47198486328125,-0.8893585205078125,2587.699983125,0.4799176073988192,0.02581162360115698,0.1933143361549988,0
1537844487.732196,155,0,2587.719847125,-0.0409088134765625,-0.452239990234375,-0.870819091796875,2587.719993125,0.8755669389531331,0.2794532163491757,0.1038350530055354,0
1537844487.732903,156,0,2587.729632125,-0.027862548828125,-0.4324493408203125,-0.842742919921875,,,,,0
1537844487.733371,157,0,2587.739452125,-0.014617919921875,-0.431121826171875,-0.81195068359375,2587.730003125,1.040634989638424,0.4011903045183328,0.08223814814553787,0
1537844487.733872,158,0,2587.749228125,0.0048065185546875,-0.4309844970703125,-0.7873077392578125,2587.749990125,1.139002572926027,0.4810609024547902,0.12206918435709,0
1537844487.734158,159,0,2587.759050125,0.0216064453125,-0.446319580078125,-0.7716064453125,,,,,0
1537844487.734474,160,0,2587.768856125,0.033172607421875,-0.467529296875,-0.766204833984375,2587.760026125,1.06529000237816,0.4049850427555867,0.1538489519611145,0
1537844487.734911,161,0,2587.778657125,0.03692626953125,-0.4786529541015625,-0.769775390625,2587.780015125,0.7746214157303336,0.1519048443653567,0.1932576108237801,0
1537844487.735222,162,0,2587.788439125,0.0369110107421875,-0.4762115478515625,-0.769012451171875,,,,,0
1537844487.735667,163,0,2587.798254125,0.0323486328125,-0.468902587890625,-0.7679901123046875,2587.790046125,0.636868875713767,0.00741663731976167,0.1630973114786327,0
1537844487.736201,164,0,2587.808059125,0.027130126953125,-0.4484710693359375,-0.7611083984375,2587.800047125,0.5461685332045024,-0.1128690280553022,0.112993663994318,0
1537844487.744643,165,0,2587.817858125,0.0087127685546875,-0.42657470703125,-0.7436981201171875,2587.810051125,0.5109114761651614,-0.185558412112361,0.04924983803883535,0
1537844487.745352,166,0,2587.827662125,-0.021728515625,-0.408843994140625,-0.72064208984375,2587.820067125,0.5150260600493338,-0.1936208659964669,-0.02309946034702029,0
1537844487.745905,167,0,2587.837465125,-0.0391693115234375,-0.3939208984375,-0.696807861328125,2587.830058125,0.5382498900192608,-0.1274879182270742,-0.1032683323255666,0
1537844487.746657,168,0,2587.847261125,-0.046722412109375,-0.3830718994140625,-0.6709136962890625,2587.840062125,0.5484918749394875,-0.01882455416522509,-0.174300431236269,0
1537844487.747067,169,0,2587.857067125,-0.0512847900390625,-0.3840179443359375,-0.66156005859375,2587.850088125,0.5276537046740535,0.104829477356571,-0.2319125950979532,0
1537844487.747882,170,0,2587.866870125,-0.0516357421875,-0.3917388916015625,-0.656982421875,2587.860081125,0.4844119580544369,0.2041568639010384,-0.2821134479620558,0
1537844487.74827,171,0,2587.876650125,-0.049285888671875,-0.40338134765625,-0.6663970947265625,2587.870085125,0.4188172351413493,0.2473368251833651,-0.3235980408944382,0
1537844487.748617,172,0,2587.886477125,-0.04620361328125,-0.41851806640625,-0.685943603515625,2587.880091125,0.3465891105850922,0.2271207693485736,-0.3348413743845347,0
1537844487.748961,173,0,2587.896278125,-0.03851318359375,-0.4367218017578125,-0.7010955810546875,2587.890102125,0.2337451162440367,0.1985581003413648,-0.3325872748378916,0
1537844487.749307,174,0,2587.906080125,-0.0272064208984375,-0.450408935546875,-0.7128143310546875,2587.900106125,0.102813464411381,0.1371506656102087,-0.3260100658937229,0
1537844487.749677,175,0,2587.915884125,-0.02239990234375,-0.455780029296875,-0.722381591796875,2587.910116125,0.004901814302399846,0.02274179781262265,-0.3112380439592714,0
