nose_x,nose_y,neck_x,neck_y,rshoulder_x,rshoulder_y,relbow_x,relbow_y,rwrist_x,rwrist_y,lshoulder_x,lshoulder_y,lelbow_x,lelbow_y,lwrist_x,lwrist_y,reye_x,reye_y,leye_x,leye_y,label
-0.033333333333333326,-0.12962962962962965,0.0,0.0,-0.26666666666666666,0.009259259259259245,-0.3333333333333333,0.1388888888888889,-0.3833333333333333,0.23148148148148145,0.2666666666666667,-0.018518518518518545,0.31666666666666665,0.1018518518518518,0.30000000000000004,0.27777777777777773,-0.09999999999999998,-0.15740740740740744,0.033333333333333326,-0.16666666666666669,steering
-0.036666666666666625,-0.12962962962962976,0.0,0.0,-0.26666666666666666,0.00925925925925919,-0.33333333333333326,0.13888888888888878,-0.3833333333333333,0.2277777777777777,0.26666666666666683,-0.02037037037037054,0.31666666666666665,0.1018518518518517,0.30000000000000016,0.2814814814814814,-0.09999999999999998,-0.15740740740740755,0.033333333333333326,-0.1666666666666668,steering
-0.04666666666666652,-0.1296296296296297,0.0,0.0,-0.26666666666666666,0.009259259259259245,-0.33333333333333326,0.13888888888888884,-0.3833333333333333,0.22777777777777775,0.2633333333333334,-0.024074074074074248,0.31666666666666665,0.10185185185185175,0.30000000000000016,0.28703703703703676,-0.09999999999999998,-0.1574074074074075,0.033333333333333326,-0.16666666666666674,steering
-0.04999999999999982,-0.1296296296296297,0.0,0.0,-0.26666666666666666,0.009259259259259245,-0.33333333333333326,0.13888888888888884,-0.3833333333333333,0.2333333333333334,0.2566666666666666,-0.027777777777778012,0.31666666666666665,0.10185185185185175,0.30000000000000016,0.28703703703703676,-0.09999999999999998,-0.1574074074074075,0.029999999999999916,-0.16666666666666674,steering
-0.04999999999999982,-0.1296296296296297,0.0,0.0,-0.26666666666666666,0.009259259259259245,-0.33333333333333326,0.13888888888888884,-0.3833333333333333,0.23703703703703716,0.2533333333333332,-0.02222222222222242,0.31666666666666665,0.10185185185185175,0.30000000000000016,0.28703703703703676,-0.09999999999999998,-0.1574074074074075,0.019999999999999685,-0.16666666666666674,steering
-0.04999999999999982,-0.1296296296296297,0.0,0.0,-0.26666666666666666,0.009259259259259245,-0.33333333333333326,0.13888888888888884,-0.3833333333333333,0.2333333333333334,0.2533333333333331,-0.0185185185185186,0.31666666666666665,0.10185185185185175,0.30000000000000016,0.28148148148148133,-0.10666666666666658,-0.1574074074074075,0.016666666666666274,-0.16666666666666674,steering
-0.04999999999999982,-0.1296296296296297,0.0,0.0,-0.26666666666666666,0.009259259259259245,-0.33333333333333326,0.13888888888888884,-0.3833333333333333,0.22407407407407398,0.24999999999999967,-0.0185185185185186,0.31666666666666665,0.10185185185185175,0.29666666666666675,0.2777777777777779,-0.11666666666666647,-0.1574074074074075,0.016666666666666274,-0.16666666666666674,steering
-0.04999999999999982,-0.1296296296296297,0.0,0.0,-0.26666666666666666,0.009259259259259245,-0.33333333333333326,0.13888888888888884,-0.3833333333333333,0.2222222222222221,0.24999999999999967,-0.0185185185185186,0.31666666666666665,0.10185185185185175,0.2866666666666665,0.28148148148148144,-0.11666666666666647,-0.1574074074074075,0.016666666666666274,-0.16666666666666674,steering
-0.04999999999999982,-0.1296296296296297,0.0,0.0,-0.26666666666666666,0.009259259259259245,-0.33333333333333326,0.13888888888888884,-0.3833333333333333,0.22592592592592586,0.24999999999999967,-0.0185185185185186,0.31666666666666665,0.10185185185185175,0.2899999999999999,0.2833333333333332,-0.11666666666666647,-0.1574074074074075,0.016666666666666274,-0.16666666666666674,steering
-0.04999999999999982,-0.1296296296296297,0.0,0.0,-0.26666666666666666,0.009259259259259245,-0.33333333333333326,0.13888888888888884,-0.3833333333333333,0.2314814814814815,0.24999999999999967,-0.0185185185185186,0.31666666666666665,0.10185185185185175,0.2899999999999999,0.28148148148148133,-0.11666666666666647,-0.1574074074074075,0.016666666666666274,-0.16666666666666674,steering
-0.04999999999999982,-0.1296296296296297,0.0,0.0,-0.26666666666666666,0.009259259259259245,-0.33333333333333326,0.13888888888888884,-0.3833333333333333,0.2333333333333334,0.24999999999999967,-0.0185185185185186,0.31666666666666665,0.10185185185185175,0.2899999999999999,0.28703703703703676,-0.11666666666666647,-0.1574074074074075,0.016666666666666274,-0.16666666666666674,steering
-0.04999999999999982,-0.1296296296296297,0.0,0.0,-0.26666666666666666,0.009259259259259245,-0.33333333333333326,0.13888888888888884,-0.3833333333333333,0.2333333333333334,0.24999999999999967,-0.022222222222222365,0.31666666666666665,0.10185185185185175,0.30000000000000016,0.2833333333333331,-0.11666666666666647,-0.1574074074074075,0.016666666666666274,-0.16666666666666674,steering
-0.04999999999999982,-0.12592592592592594,0.0,0.0,-0.26666666666666666,0.01296296296296301,-0.33333333333333326,0.1425925925925926,-0.3766666666666667,0.23888888888888904,0.24999999999999967,-0.020370370370370483,0.31666666666666665,0.10555555555555551,0.30000000000000016,0.2851851851851851,-0.11666666666666647,-0.15370370370370373,0.016666666666666274,-0.16296296296296298,steering
-0.04999999999999982,-0.12592592592592594,0.0,0.0,-0.26666666666666666,0.01296296296296301,-0.33333333333333326,0.1425925925925926,-0.3666666666666667,0.23703703703703716,0.24999999999999967,-0.014814814814814892,0.31666666666666665,0.10555555555555551,0.30000000000000016,0.2907407407407405,-0.11666666666666647,-0.15370370370370373,0.016666666666666274,-0.16296296296296298,steering
-0.04999999999999982,-0.1296296296296297,0.0,0.0,-0.26666666666666666,0.009259259259259245,-0.33333333333333326,0.13888888888888884,-0.3666666666666667,0.2314814814814815,0.24999999999999967,-0.0185185185185186,0.31666666666666665,0.10185185185185175,0.30000000000000016,0.28703703703703676,-0.11666666666666647,-0.1574074074074075,0.016666666666666274,-0.16666666666666674,steering
-0.04999999999999982,-0.1296296296296297,0.0,0.0,-0.26666666666666666,0.009259259259259245,-0.33333333333333326,0.13888888888888884,-0.3666666666666667,0.22962962962962963,0.24999999999999967,-0.0185185185185186,0.31666666666666665,0.10185185185185175,0.30000000000000016,0.2833333333333331,-0.11666666666666647,-0.1574074074074075,0.016666666666666274,-0.16666666666666674,steering
-0.04999999999999982,-0.1296296296296297,0.0,0.0,-0.26666666666666666,0.009259259259259245,-0.33333333333333326,0.13888888888888884,-0.3666666666666667,0.22407407407407398,0.24999999999999967,-0.0185185185185186,0.31666666666666665,0.10185185185185175,0.30000000000000016,0.2777777777777778,-0.11666666666666647,-0.1574074074074075,0.016666666666666274,-0.16666666666666674,steering
-0.04999999999999982,-0.13333333333333336,0.0,0.0,-0.26666666666666666,0.007407407407407474,-0.33333333333333326,0.13518518518518519,-0.3666666666666667,0.2222222222222222,0.24999999999999967,-0.022222222222222254,0.31666666666666665,0.0981481481481481,0.30000000000000016,0.27407407407407425,-0.11666666666666647,-0.16111111111111115,0.016666666666666274,-0.1703703703703704,steering
-0.04999999999999982,-0.13333333333333336,0.0,0.0,-0.26666666666666666,0.007407407407407474,-0.33333333333333326,0.13518518518518519,-0.3666666666666667,0.2333333333333334,0.24999999999999967,-0.022222222222222254,0.31666666666666665,0.0981481481481481,0.30000000000000016,0.275925925925926,-0.11666666666666647,-0.16111111111111115,0.016666666666666274,-0.1703703703703704,steering
-0.04999999999999982,-0.1296296296296296,0.0,0.0,-0.26666666666666666,0.009259259259259467,-0.33333333333333326,0.13888888888888895,-0.3666666666666667,0.2425925925925928,0.24999999999999967,-0.01851851851851849,0.31666666666666665,0.10185185185185186,0.30000000000000016,0.2796296296296298,-0.11666666666666647,-0.15740740740740738,0.016666666666666274,-0.16666666666666663,steering
-0.04999999999999982,-0.1296296296296296,0.0,0.0,-0.26666666666666666,0.009259259259259467,-0.33333333333333326,0.13888888888888895,-0.3666666666666667,0.23888888888888915,0.24999999999999967,-0.020370370370370372,0.31666666666666665,0.10185185185185186,0.30000000000000016,0.277777777777778,-0.11666666666666647,-0.15740740740740738,0.016666666666666274,-0.16666666666666663,steering
-0.04999999999999982,-0.1296296296296296,0.0,0.0,-0.26666666666666666,0.009259259259259467,-0.33333333333333326,0.13888888888888895,-0.3666666666666667,0.23703703703703727,0.24999999999999967,-0.024074074074074137,0.31666666666666665,0.10185185185185186,0.30000000000000016,0.277777777777778,-0.11666666666666647,-0.15740740740740738,0.016666666666666274,-0.16666666666666663,steering
-0.04999999999999982,-0.1296296296296296,0.0,0.0,-0.26666666666666666,0.009259259259259467,-0.33333333333333326,0.13888888888888895,-0.3666666666666667,0.22962962962962974,0.24999999999999967,-0.0277777777777779,0.31666666666666665,0.10185185185185186,0.30000000000000016,0.277777777777778,-0.11666666666666647,-0.15740740740740738,0.016666666666666274,-0.16666666666666663,steering
-0.04999999999999982,-0.1296296296296296,0.0,0.0,-0.26666666666666666,0.009259259259259467,-0.33333333333333326,0.13888888888888895,-0.3666666666666667,0.2222222222222222,0.24999999999999967,-0.0277777777777779,0.31666666666666665,0.10185185185185186,0.30000000000000016,0.277777777777778,-0.11666666666666647,-0.15740740740740738,0.016666666666666274,-0.16666666666666663,steering
-0.04999999999999982,-0.1296296296296296,0.0,0.0,-0.26666666666666666,0.009259259259259467,-0.33333333333333326,0.13888888888888895,-0.3666666666666667,0.2240740740740741,0.24999999999999967,-0.0277777777777779,0.31666666666666665,0.10185185185185186,0.30000000000000016,0.277777777777778,-0.11666666666666647,-0.15740740740740738,0.016666666666666274,-0.16666666666666663,steering
-0.04999999999999982,-0.1296296296296296,0.0,0.0,-0.26666666666666666,0.009259259259259467,-0.33333333333333326,0.13888888888888895,-0.3666666666666667,0.22962962962962974,0.24999999999999967,-0.0277777777777779,0.31666666666666665,0.10185185185185186,0.30000000000000016,0.277777777777778,-0.11666666666666647,-0.15740740740740738,0.016666666666666274,-0.16666666666666663,steering
-0.04999999999999982,-0.1296296296296296,0.0,0.0,-0.26666666666666666,0.009259259259259467,-0.33333333333333326,0.13888888888888895,-0.3666666666666667,0.23148148148148162,0.24999999999999967,-0.0277777777777779,0.31666666666666665,0.10185185185185186,0.30000000000000016,0.277777777777778,-0.11666666666666647,-0.15740740740740738,0.016666666666666274,-0.16666666666666663,steering
-0.04999999999999982,-0.13148148148148137,0.0,0.0,-0.26666666666666666,0.007407407407407696,-0.33333333333333326,0.13703703703703718,-0.37,0.22592592592592609,0.24999999999999967,-0.029629629629629672,0.31666666666666665,0.10000000000000009,0.30000000000000016,0.27592592592592624,-0.11666666666666647,-0.15925925925925916,0.016666666666666274,-0.1685185185185184,steering
