nose_x,nose_y,neck_x,neck_y,rshoulder_x,rshoulder_y,relbow_x,relbow_y,rwrist_x,rwrist_y,lshoulder_x,lshoulder_y,lelbow_x,lelbow_y,lwrist_x,lwrist_y,reye_x,reye_y,leye_x,leye_y,label
-0.033333333333333326,-0.09259259259259262,0.0,0.0,-0.23333333333333334,0.009259259259259245,-0.3,0.16666666666666669,-0.19999999999999996,0.16666666666666669,0.2333333333333334,0.0,0.33333333333333337,0.15740740740740738,0.20000000000000007,0.14814814814814808,-0.09999999999999998,-0.1203703703703704,0.033333333333333326,-0.12962962962962965,texting
-0.033333333333333326,-0.09259259259259262,0.0,0.0,-0.23333333333333334,0.009259259259259245,-0.31666666666666665,0.16666666666666669,-0.19999999999999996,0.16666666666666669,0.25,-0.0092592592592593,0.33333333333333337,0.16666666666666669,0.20000000000000007,0.14814814814814808,-0.09999999999999998,-0.1203703703703704,0.033333333333333326,-0.12962962962962965,texting
-0.033333333333333326,-0.09259259259259267,0.0,0.0,-0.23333333333333328,0.009259259259259245,-0.31333333333333324,0.16666666666666663,-0.1999999999999999,0.16666666666666663,0.2433333333333333,-0.005555555555555536,0.3333333333333335,0.16296296296296298,0.20000000000000018,0.14814814814814803,-0.09666666666666657,-0.12037037037037046,0.03333333333333344,-0.1296296296296297,texting
-0.033333333333333326,-0.09259259259259267,0.0,0.0,-0.23333333333333328,0.009259259259259245,-0.31666666666666654,0.16666666666666663,-0.1999999999999999,0.16666666666666663,0.24333333333333318,-0.0037037037037036535,0.3333333333333335,0.16481481481481486,0.19333333333333336,0.14814814814814803,-0.08999999999999975,-0.12037037037037046,0.03333333333333344,-0.12777777777777782,texting
-0.033333333333333326,-0.09259259259259267,0.0,0.0,-0.23333333333333328,0.009259259259259245,-0.31666666666666654,0.16666666666666663,-0.1999999999999999,0.16666666666666663,0.24333333333333318,-0.0018518518518517713,0.3333333333333335,0.1611111111111111,0.18666666666666654,0.14814814814814803,-0.08333333333333293,-0.12037037037037046,0.03333333333333344,-0.12777777777777782,texting
-0.033333333333333326,-0.09259259259259267,0.0,0.0,-0.23333333333333328,0.009259259259259245,-0.30999999999999994,0.16666666666666663,-0.1999999999999999,0.16666666666666663,0.24666666666666648,-0.005555555555555536,0.3333333333333335,0.15740740740740733,0.18333333333333302,0.14814814814814803,-0.08333333333333293,-0.12037037037037046,0.03333333333333344,-0.12777777777777782,texting
-0.033333333333333326,-0.09259259259259267,0.0,0.0,-0.23333333333333328,0.009259259259259245,-0.30333333333333334,0.16666666666666663,-0.1999999999999999,0.16666666666666663,0.24666666666666637,-0.0092592592592593,0.3333333333333335,0.15740740740740733,0.18333333333333302,0.14814814814814803,-0.08333333333333293,-0.12037037037037046,0.03333333333333344,-0.12962962962962965,texting
-0.033333333333333326,-0.09259259259259267,0.0,0.0,-0.23333333333333328,0.009259259259259245,-0.30000000000000004,0.16666666666666663,-0.1999999999999999,0.16666666666666663,0.24666666666666637,-0.0092592592592593,0.3333333333333335,0.15740740740740733,0.18999999999999984,0.14814814814814803,-0.08333333333333293,-0.12037037037037046,0.03333333333333344,-0.12962962962962965,texting
-0.033333333333333326,-0.09259259259259267,0.0,0.0,-0.23333333333333328,0.009259259259259245,-0.3066666666666667,0.16666666666666663,-0.1999999999999999,0.16666666666666663,0.24999999999999956,-0.007407407407407418,0.3333333333333335,0.15740740740740733,0.19666666666666666,0.14814814814814803,-0.08333333333333293,-0.12037037037037046,0.03333333333333344,-0.12962962962962965,texting
-0.033333333333333326,-0.09259259259259267,0.0,0.0,-0.23333333333333328,0.009259259259259245,-0.3133333333333333,0.16296296296296287,-0.1999999999999999,0.16666666666666663,0.24999999999999956,-0.005555555555555536,0.3333333333333335,0.1592592592592592,0.19333333333333336,0.14814814814814803,-0.08333333333333293,-0.12037037037037046,0.03333333333333344,-0.12962962962962965,texting
-0.033333333333333326,-0.09259259259259267,0.0,0.0,-0.23333333333333328,0.009259259259259245,-0.30999999999999994,0.16111111111111098,-0.1999999999999999,0.16666666666666663,0.24999999999999956,-0.007407407407407418,0.3333333333333335,0.1611111111111111,0.18666666666666654,0.14814814814814803,-0.08333333333333293,-0.12037037037037046,0.03333333333333344,-0.12962962962962965,texting
-0.033333333333333326,-0.09259259259259267,0.0,0.0,-0.23333333333333328,0.009259259259259245,-0.30333333333333334,0.16296296296296287,-0.1999999999999999,0.16666666666666663,0.24999999999999956,-0.007407407407407418,0.3333333333333335,0.1611111111111111,0.18999999999999984,0.14814814814814803,-0.08333333333333293,-0.12037037037037046,0.03333333333333344,-0.12962962962962965,texting
-0.033333333333333326,-0.09259259259259267,0.0,0.0,-0.23333333333333328,0.009259259259259245,-0.30000000000000004,0.16666666666666663,-0.1999999999999999,0.16666666666666663,0.24999999999999956,-0.0092592592592593,0.3333333333333335,0.15740740740740733,0.19666666666666666,0.14814814814814803,-0.08333333333333293,-0.12037037037037046,0.03333333333333344,-0.12962962962962965,texting
-0.04000000000000015,-0.09259259259259267,0.0,0.0,-0.2400000000000001,0.009259259259259245,-0.30666666666666687,0.16666666666666663,-0.20666666666666672,0.16666666666666663,0.24333333333333274,-0.0092592592592593,0.32666666666666666,0.15740740740740733,0.19333333333333325,0.14814814814814803,-0.08999999999999975,-0.12037037037037046,0.026666666666666616,-0.12962962962962965,texting
-0.04666666666666697,-0.09259259259259267,0.0,0.0,-0.24666666666666692,0.009259259259259245,-0.3133333333333337,0.16296296296296287,-0.21333333333333354,0.16666666666666663,0.23666666666666591,-0.0092592592592593,0.31999999999999984,0.15740740740740733,0.18666666666666643,0.14814814814814803,-0.09666666666666657,-0.12037037037037046,0.019999999999999796,-0.12962962962962965,texting
-0.05000000000000049,-0.09629629629629638,0.0,0.0,-0.25000000000000044,0.009259259259259245,-0.3166666666666672,0.16111111111111098,-0.21666666666666706,0.16666666666666663,0.2333333333333324,-0.0092592592592593,0.3166666666666663,0.15740740740740733,0.1833333333333329,0.14814814814814803,-0.10000000000000009,-0.12222222222222234,0.016666666666666274,-0.12962962962962965,texting
-0.05000000000000049,-0.10000000000000014,0.0,0.0,-0.25000000000000044,0.009259259259259245,-0.3166666666666672,0.16111111111111098,-0.21666666666666706,0.16481481481481475,0.2333333333333324,-0.0092592592592593,0.3166666666666663,0.15740740740740733,0.1833333333333329,0.14814814814814803,-0.10000000000000009,-0.1259259259259261,0.016666666666666274,-0.12962962962962965,texting
-0.04666666666666708,-0.10185185185185208,0.0,0.0,-0.24666666666666703,0.009259259259259245,-0.3133333333333338,0.16481481481481475,-0.21333333333333365,0.16481481481481475,0.2366666666666658,-0.0092592592592593,0.31999999999999973,0.15740740740740733,0.18666666666666631,0.14814814814814803,-0.09666666666666668,-0.12962962962962987,0.019999999999999685,-0.12962962962962965,texting
-0.04000000000000026,-0.09814814814814832,0.0,0.0,-0.2400000000000002,0.01296296296296301,-0.31000000000000033,0.1685185185185185,-0.20666666666666683,0.1685185185185185,0.24333333333333262,-0.005555555555555536,0.32666666666666655,0.1611111111111111,0.19333333333333313,0.1518518518518518,-0.08999999999999986,-0.1259259259259261,0.026666666666666505,-0.12592592592592589,texting
-0.03333333333333344,-0.09629629629629644,0.0,0.0,-0.2333333333333334,0.014814814814814892,-0.3033333333333335,0.17222222222222228,-0.2,0.17222222222222228,0.24999999999999944,-0.0037037037037036535,0.33333333333333337,0.16296296296296298,0.19666666666666666,0.15370370370370368,-0.08333333333333304,-0.12407407407407423,0.033333333333333326,-0.124074074074074,texting
-0.03333333333333344,-0.09814814814814832,0.0,0.0,-0.2333333333333334,0.01296296296296301,-0.30000000000000016,0.1685185185185185,-0.2,0.1703703703703704,0.24999999999999944,-0.005555555555555536,0.33333333333333337,0.1611111111111111,0.18999999999999984,0.1518518518518518,-0.08333333333333304,-0.1259259259259261,0.033333333333333326,-0.12592592592592589,texting
