nose_x,nose_y,neck_x,neck_y,rshoulder_x,rshoulder_y,relbow_x,relbow_y,rwrist_x,rwrist_y,lshoulder_x,lshoulder_y,lelbow_x,lelbow_y,lwrist_x,lwrist_y,reye_x,reye_y,leye_x,leye_y,label
-0.033333333333333,-0.083333333333333,0,0,-0.233333333333333,-0.018518518518519,-0.3,0.185185185185185,-0.173066666666667,0.144740740740741,0.216666666666667,0.009259259259259,0.25,0.212962962962963,0.2,0.25,-0.083333333333333,-0.12037037037037,0.033333333333333,-0.12037037037037,steering
-0.033333333333333,-0.083333333333333,0,0,-0.233333333333333,-0.018518518518519,-0.313333333333333,0.179629629629629,-0.043066666666667,0.342888888888889,0.216666666666667,0.009259259259259,0.25,0.212962962962963,0.2,0.253703703703704,-0.083333333333333,-0.12037037037037,0.033333333333333,-0.12037037037037,steering
-0.033333333333333,-0.083333333333333,0,0,-0.233333333333333,-0.018518518518519,-0.313333333333333,0.177777777777778,0.108666666666667,0.564814814814815,0.216666666666667,0.009259259259259,0.25,0.212962962962963,0.2,0.257407407407407,-0.086666666666667,-0.12037037037037,0.033333333333333,-0.12037037037037,steering
-0.033333333333333,-0.083333333333333,0,0,-0.233333333333333,-0.018518518518519,-0.303333333333333,0.187037037037037,0.112442666666667,0.564814814814815,0.216666666666667,0.009259259259259,0.25,0.212962962962963,0.203333333333333,0.257407407407407,-0.086666666666667,-0.12037037037037,0.033333333333333,-0.12037037037037,steering
-0.033333333333333,-0.07962962962963,0,0,-0.236666666666667,-0.014814814814815,-0.296666666666666,0.198148148148148,0.111874261333334,0.568518518518518,0.216666666666667,0.012962962962963,0.25,0.216666666666667,0.213333333333334,0.255555555555556,-0.09,-0.116666666666667,0.033333333333333,-0.116666666666667,steering
-0.023333333333333,-0.074074074074074,0,0,-0.236666666666666,-0.009259259259259,-0.29,0.209259259259259,0.121426670250667,0.574074074074074,0.223333333333334,0.018518518518519,0.26,0.222222222222222,0.210000000000001,0.268518518518519,-0.079999999999999,-0.111111111111111,0.043333333333334,-0.111111111111111,steering
-0.013333333333333,-0.074074074074074,0,0,-0.229999999999999,-0.005555555555555,-0.293333333333333,0.198148148148148,0.129238270334294,0.574074074074074,0.22,0.022222222222222,0.266666666666667,0.222222222222222,0.196666666666668,0.277777777777778,-0.066666666666666,-0.111111111111111,0.060000000000001,-0.111111111111111,steering
-0.003333333333333,-0.075925925925926,0,0,-0.22,-0.005555555555555,-0.296666666666666,0.175925925925926,0.070509549753686,0.512962962962963,0.216666666666667,0.024074074074074,0.266666666666667,0.22037037037037,0.203333333333334,0.275925925925926,-0.066666666666666,-0.111111111111111,0.066666666666668,-0.111111111111111,steering
-0.003333333333333,-0.081481481481482,0,0,-0.22,-0.007407407407407,-0.309999999999999,0.168518518518518,-0.120379674360763,0.318518518518519,0.213333333333333,0.018518518518519,0.263333333333334,0.214814814814815,0.210000000000001,0.268518518518519,-0.059999999999999,-0.116666666666667,0.066666666666668,-0.116666666666667,steering
-0.003333333333333,-0.085185185185185,0,0,-0.23,-0.009259259259259,-0.323333333333333,0.172222222222222,-0.230379674360764,0.22962962962963,0.21,0.018518518518519,0.256666666666667,0.20925925925926,0.21,0.261111111111112,-0.063333333333333,-0.122222222222222,0.066666666666668,-0.12037037037037,steering
