72463.34006,-0.020553589,-0.533493042,-0.948135376,72463.32322,-0.15992016,0.754861559,1.253144059
72463.39889,-0.117523193,-0.481063843,-0.790740967,72463.39326,-0.548180285,-0.581360875,1.188877189
72463.45773,-0.122421265,-0.436172485,-0.825042725,72463.42826,0.272177194,0.314961143,1.090401747
72463.51654,-0.12991333,-0.40512085,-0.99407959,72463.49833,-0.86254781,0.12164228,0.747794062
72463.57539,0.06401062,-0.587112427,-0.592498779,72463.56836,0.545514461,5.364353186,0.352074423
72463.63424,-0.041809082,-0.291931152,-1.080123901,72463.60339,0.970707836,6.327872085,1.359264105
72463.69304,-0.173828125,-0.463623047,-0.660568237,72463.67341,-1.496240599,-6.156479027,-1.087850705
72463.75189,0.176239014,-0.556945801,-1.094573975,72463.74344,-0.886232366,1.797345315,-2.499802256
72463.8107,-0.068008423,-0.106414795,-0.330657959,72463.77848,1.01699038,2.343473102,0.625716889
72463.86953,0.620147705,0.06829834,-0.419158936,72463.84853,2.580516277,7.213516426,-1.242353197
72463.92835,0.615310669,0.187896729,-0.229980469,72463.88355,3.340326789,7.310750035,-2.32740199
72463.98715,1.11555481,0.287322998,-0.003936768,72463.95359,3.242381583,5.230593257,-3.599873941
72464.04599,1.570770264,-0.238708496,0.242889404,72464.02363,10.5340783,7.262785971,-2.109457409
72464.10482,1.600112915,-0.182479858,1.108947754,72464.09367,7.661956001,-2.949671417,-1.655199891
72464.16362,1.508392334,-0.540176392,1.557235718,72464.12867,3.794545957,-2.571995493,-0.709990757
72464.22245,0.942306519,-0.353134155,0.721847534,72464.19871,-4.73481546,-5.260952228,-0.701587152
72464.2813,0.799499512,0.51612854,0.540359497,72464.26878,-1.296439602,-2.364349356,0.608586904
72464.34012,1.366012573,-0.034759521,-0.188323975,72464.30379,-1.486196221,-0.153088353,0.594297979
72464.39895,1.206695557,-0.01184082,-0.032958984,72464.37384,-2.419972937,-1.478841902,-0.129838957
72464.45778,1.160003662,0.059188843,-0.227096558,72464.44386,-2.239370135,1.271957162,-0.30313804
72464.51662,1.033569336,0.356155396,0.37461853,72464.51392,-0.28429511,1.287949977,1.65807211
72464.57545,1.056671143,0.714599609,0.066421509,72464.54893,0.246111238,3.371710012,0.70172324
72464.63428,1.10055542,1.031417847,0.187271118,72464.61898,1.200627588,0.378400836,-1.299997319
72464.69307,0.661254883,0.3540802,-0.161224365,72464.68902,0.809328264,1.358205498,2.243044499
72464.75192,0.513519287,0.176513672,0.266784668,72464.72404,0.563233004,1.56437225,1.534697178
72464.81076,0.726547241,0.345916748,0.396530151,72464.79408,-0.264098228,-0.177205141,-0.139887863
72464.86957,0.766479492,-0.143447876,0.760818481,72464.8291,-0.370823877,0.198868092,0.754385919
72464.92841,1.035125732,0.143554688,0.447982788,72464.89913,1.011026497,1.340220106,0.078079356
72464.98724,1.198303223,0.763549805,0.41116333,72464.96919,1.236914756,0.707201096,-1.191285485
72465.04606,0.243835449,0.796524048,0.575912476,72465.03922,0.139228997,0.004995025,-2.453455264
72465.10488,0.56477356,0.593200684,0.153015137,72465.07425,1.178304972,-0.217919548,-1.544002796
72465.1637,0.810592651,0.620315552,-0.076766968,72465.14426,0.776396679,-2.204075528,-4.585782302
72465.22253,0.222320557,0.194702148,0.158691406,72465.21431,1.806406188,-1.768937909,-5.961472252
72465.28131,-0.016601563,0.322357178,-0.156051636,72465.24935,2.095662234,0.127521208,-5.055377497
72465.34013,-0.245147705,1.188522339,-0.577957153,72465.31939,1.676410904,3.331044874,-1.183043534
72465.39895,-0.169250488,1.095550537,0.383468628,72465.38943,-0.461385735,0.974885537,-0.908111833
72465.45778,-0.104400635,0.871154785,-0.161834717,72465.45947,0.718275319,-0.190149169,-0.097755855
72465.51659,-0.388046265,1.433929443,-0.160064697,72465.49448,0.710197418,-0.352044063,-0.532400523
72465.57542,0.060302734,1.577011108,0.01890564,72465.56453,-0.015974173,0.111773137,-0.445304503
72465.63424,0.138671875,1.251663208,0.103027344,72465.59953,-1.208175519,0.239648279,0.264968283
72465.69305,-0.212127686,1.248947144,-0.119338989,72465.66959,-3.192320013,-0.658354194,1.549115266
72465.7519,-0.466278076,1.520858765,0.283889771,72465.73964,-0.880110292,-4.966072118,1.731958585
72465.81074,0.000488281,0.98135376,-0.453186035,72465.77463,-0.004055462,-1.185210548,2.913332584
72465.86957,0.620925903,0.499237061,0.285461426,72465.84467,-2.066203944,-1.134170533,4.485753972
72465.9284,-0.084442139,0.321334839,-0.002929688,72465.91471,-1.324154054,2.136870658,1.473758194
72465.98723,-0.04145813,-0.076278687,0.253814697,72465.98477,-0.60189731,0.94392336,0.031491081
72466.04605,0.491012573,0.451263428,0.353225708,72466.0198,0.518123316,-0.623087017,-0.113604061
72466.10488,0.540405273,1.321304321,0.494216919,72466.08984,1.555011771,-0.806820365,-0.912418164
72466.16371,0.481079102,1.869674683,0.364013672,72466.12486,0.678275172,-0.219518776,-1.153827059
72466.22254,0.280334473,0.375442505,0.189941406,72466.19489,0.759790272,0.030152842,-1.839964149
72466.28136,0.356643677,1.303146362,-0.166320801,72466.26493,2.749606766,-1.059159139,-1.537559544
72466.34019,0.111694336,0.927627563,-0.172805786,72466.33497,0.407842348,0.575443598,-1.632441848
72466.39903,-0.062759399,0.689544678,0.074630737,72466.40501,0.577258276,0.77351647,-1.418032879
72466.45783,0.182983398,1.020355225,0.0418396,72466.44005,0.183069422,1.084317223,-1.455306482
72466.51668,0.29447937,0.843933105,-0.09803772,72466.51009,0.648694376,1.528759394,-0.955230343
72466.57551,0.047546387,0.840820313,0.121429443,72466.54508,0.882281301,0.74380225,-0.426991275
72466.63434,-0.275970459,1.05279541,-0.070388794,72466.61515,0.584138819,0.58907552,-0.061298245
72466.69317,-0.171920776,1.142700195,-0.19732666,72466.68517,0.766352301,-0.778977815,-0.69376678
72466.75201,-0.065811157,1.683990479,-0.12197876,72466.72019,0.896840802,-0.790167086,-0.993873343
72466.81084,0.323059082,1.313232422,0.018737793,72466.79025,-0.264762953,0.695868014,-0.404295018
72466.86967,-0.249679565,1.578323364,0.46383667,72466.8603,-2.17675549,0.286439221,0.818321759
72466.92849,-0.497146606,1.276077271,-0.21295166,72466.93034,-3.119069768,-6.168992155,1.983341818
72466.98729,-0.619888306,0.772399902,0.011917114,72466.96534,-0.116130868,-3.404899124,1.94329187
72467.04613,0.697784424,1.035812378,0.016113281,72467.03537,-2.801965046,-0.000386158,5.228312526
72467.10494,0.009185791,0.434677124,-0.073867798,72467.07041,-1.371163641,0.334808351,2.642844899
72467.16378,-0.133911133,0.181610107,0.135955811,72467.14043,-1.362154167,1.987981044,0.704151244
72467.22262,0.274749756,0.086257935,0.405639648,72467.2105,0.093905191,0.330144091,-0.583263704
72467.28144,0.38973999,0.887283325,0.287841797,72467.24552,1.102739374,-0.964198272,-0.739004566
72467.34026,0.437011719,1.671295166,0.11038208,72467.31556,1.941670271,-1.202670232,-1.622543677
72467.39908,0.445098877,0.966171265,0.110168457,72467.38561,1.943731557,0.189260472,-1.766159166
72467.4579,-0.099243164,0.835189819,-0.068817139,72467.45563,1.03627646,0.34186706,-1.60613248
72467.51672,-0.103225708,1.124465942,-0.168701172,72467.49067,0.984922192,0.012756808,-1.872686143
72467.57555,0.200836182,0.887786865,0.000259399,72467.56071,0.342368,1.038336682,-1.242364915
72467.63436,0.199707031,0.839920044,-0.119766235,72467.59573,0.217499834,1.946606972,-1.372994831
72467.69316,-0.104385376,0.874221802,0.039291382,72467.66577,1.209993925,1.11431001,-0.382729804
72467.75198,-0.103897095,0.94430542,0.079605103,72467.73578,0.753191491,0.640214605,-0.390245245
72467.81082,-0.078857422,1.05871582,-0.061203003,72467.80585,0.300510565,-0.440887117,-0.284482063
72467.86962,-0.083648682,1.245651245,-0.209289551,72467.84087,0.393923071,-0.558771144,-0.411561186
72467.92847,-0.173416138,1.620635986,-0.10067749,72467.91091,0.449046244,-0.598690864,-0.726075717
72467.98724,0.14982605,1.280197144,-0.076080322,72467.9809,-0.87320578,0.917747416,-0.068051489
72468.04606,-0.406234741,1.569320679,0.641387939,72468.01591,-1.792117264,0.754362217,0.721793088
72468.10489,-0.250686646,1.278610229,-0.483322144,72468.08596,-3.341861302,-3.851428947,1.867761692
72468.16371,-0.513061523,0.886276245,0.623947144,72468.15599,1.099473273,-3.690890667,3.053205266
72468.22254,0.603759766,0.802154541,0.498626709,72468.19102,-1.769207154,4.593562461,3.785194001
